benchmark,solver,configuration,time,status,result,verifier-time,verifier-status,verifier-result,drat,drat_final,drat_time,cake,VBS_Origin,name
old/mp1-9_49.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,191.162,complete,SAT,0.0211941,complete,SAT-VERIFIED,None,None,None,None,False,f2trc
old/mp1-9_49.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,709.892,complete,SAT,0.0374161,complete,SAT-VERIFIED,None,None,None,None,False,f2trc-s
old/mp1-9_49.cnf.bz2,Maple_CM+dist,default,274.637,complete,SAT,0.0130051,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist
old/mp1-9_49.cnf.bz2,Maple_CM+dist+sattime2s+-,default,305.39,complete,SAT,0.022923,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist+sat2s
old/mp1-9_49.cnf.bz2,Maple_CM+dist+simp2--,default,26.8406,complete,SAT,0.0113749,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist+simp2
old/mp1-9_49.cnf.bz2,Maple_CMused+dist,default,2674.86,complete,SAT,0.02112,complete,SAT-VERIFIED,None,None,None,None,False,MapleCMused+dist
old/mp1-9_49.cnf.bz2,Maple_mix,default,337.743,complete,SAT,0.0176771,complete,SAT-VERIFIED,None,None,None,None,False,Maple_Mix
old/mp1-9_49.cnf.bz2,Maple_simp,default,557.522,complete,SAT,0.0228101,complete,SAT-VERIFIED,None,None,None,None,False,Maple_Simp
old/mp1-9_49.cnf.bz2,ParaFROST,default,57.3268,complete,SAT,0.0216989,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST
old/mp1-9_49.cnf.bz2,ParaFROST_CBT,default,57.1373,complete,SAT,0.019835,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST_CBT
old/mp1-9_49.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0347521,complete,--,None,None,None,None,False,PauSat
old/mp1-9_49.cnf.bz2,PauSat_noproof,default,5000.04,timeout (wallclock),UNKNOWN,0.031148,complete,--,None,None,None,None,False,PauSat_noproof
old/mp1-9_49.cnf.bz2,Relaxed_LCMDCBDL,default,389.685,complete,SAT,0.0262691,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed
old/mp1-9_49.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,128.239,complete,SAT,0.021176,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed_newTech
old/mp1-9_49.cnf.bz2,SLIME,default,423.296,complete,SAT,0.0135671,complete,SAT-VERIFIED,None,None,None,None,False,SLIME
old/mp1-9_49.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.08,timeout (wallclock),UNKNOWN,0.0203281,complete,--,None,None,None,None,False,Undominated16
old/mp1-9_49.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0195659,complete,--,None,None,None,None,False,Undominated24
old/mp1-9_49.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0225009,complete,--,None,None,None,None,False,Undominated36
old/mp1-9_49.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,277.068,complete,SAT,0.032191,complete,SAT-VERIFIED,None,None,None,None,False,Undominated
old/mp1-9_49.cnf.bz2,cadical-alluip,default,410.026,complete,SAT,0.0273589,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip
old/mp1-9_49.cnf.bz2,cadical-alluip-trail,default,410.067,complete,SAT,0.0249899,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip-trail
old/mp1-9_49.cnf.bz2,cadical-trail,default,877.601,complete,SAT,0.0233189,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-trail
old/mp1-9_49.cnf.bz2,cryptominisat-ccnr,default,1225.51,complete,SAT,0.020716,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr
old/mp1-9_49.cnf.bz2,cryptominisat-ccnr-lsids,default,252.861,complete,SAT,0.0402609,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr-lsids
old/mp1-9_49.cnf.bz2,cryptominisat-walksat,default,203.173,complete,SAT,0.01923,complete,SAT-VERIFIED,None,None,None,None,False,CMS-walksat
old/mp1-9_49.cnf.bz2,exp_L_MLD_CBT_DL,default,758.733,complete,SAT,0.0181229,complete,SAT-VERIFIED,None,None,None,None,False,exp_L_MLD_CBT_DL
old/mp1-9_49.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,898.018,complete,SAT,0.0186169,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
old/mp1-9_49.cnf.bz2,exp_V_L_MLD_CBT_DL,default,756.363,complete,SAT,0.0323849,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_L_MLD_CBT_DL
old/mp1-9_49.cnf.bz2,exp_V_MLD_CBT_DL,default,743.905,complete,SAT,0.02584,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_MLD_CBT_DL
old/mp1-9_49.cnf.bz2,glucose3.0,proofs,5000.07,timeout (wallclock),UNKNOWN,0.0192129,complete,--,None,None,None,None,False,Glucose3.0_proofs
old/mp1-9_49.cnf.bz2,upGlucose-3.0_PADC,default,4720.7,complete,SAT,0.016503,complete,SAT-VERIFIED,None,None,None,None,False,upGlucose3.0_PADC
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,CaDiCaL-sc2020,default,807.41,complete,UNSAT,1716.33,complete,UNSAT-VERIFIED,VERIFIED,None,1076.629,formally_verified,False,CaDiCaL-sc2020
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,DurianSat,default,155.647,complete,UNSAT,366.613,complete,UNSAT-VERIFIED,VERIFIED,None,189.352,formally_verified,False,DurianSat
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,160.838,complete,UNSAT,417.933,complete,UNSAT-VERIFIED,VERIFIED,None,224.064,formally_verified,False,PADC_DL
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,159.716,complete,UNSAT,429.788,complete,UNSAT-VERIFIED,VERIFIED,None,236.057,formally_verified,False,PADC_DL_OVAU_Exp
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,154.006,complete,UNSAT,399.165,complete,UNSAT-VERIFIED,VERIFIED,None,209.151,formally_verified,False,PADC_DL_OVAU_Lin
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,166.111,complete,UNSAT,378.677,complete,UNSAT-VERIFIED,VERIFIED,None,198.051,formally_verified,False,PSIDS_DL
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Kissat-sc2020-default,default,490.365,complete,UNSAT,1275.83,complete,UNSAT-VERIFIED,VERIFIED,None,670.439,formally_verified,False,Kissat
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Kissat-sc2020-sat,default,978.256,complete,UNSAT,2583.5,complete,UNSAT-VERIFIED,VERIFIED,None,1531.569,formally_verified,False,Kissat-sat
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Kissat-sc2020-unsat,default,318.333,complete,UNSAT,909.555,complete,UNSAT-VERIFIED,VERIFIED,None,444.056,formally_verified,False,Kissat-unsat
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,123.169,complete,UNSAT,300.271,complete,UNSAT-VERIFIED,VERIFIED,None,149.582,formally_verified,False,Scavel
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,101.33,complete,UNSAT,369.407,complete,UNSAT-VERIFIED,VERIFIED,None,167.975,formally_verified,True,Maple-alluip-trail
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,159.025,complete,UNSAT,441.814,complete,UNSAT-VERIFIED,VERIFIED,None,256.703,formally_verified,False,MapleCOMSPS_init
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,132.7,complete,UNSAT,388.539,complete,UNSAT-VERIFIED,VERIFIED,None,221.153,formally_verified,False,MapleCOMSPS_drup
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,127.35,complete,UNSAT,315.344,complete,UNSAT-VERIFIED,VERIFIED,None,159.167,formally_verified,False,Scavel01
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,134.139,complete,UNSAT,348.13,complete,UNSAT-VERIFIED,VERIFIED,None,180.841,formally_verified,False,Scavel02
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,167.378,complete,UNSAT,449.212,complete,UNSAT-VERIFIED,VERIFIED,None,242.121,formally_verified,False,f2trc-DL
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,168.818,complete,UNSAT,395.959,complete,UNSAT-VERIFIED,VERIFIED,None,207.81,formally_verified,False,MapleCBT-DL-v3
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,138.87,complete,UNSAT,367.438,complete,UNSAT-VERIFIED,VERIFIED,None,190.691,formally_verified,False,f2trc
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,154.132,complete,UNSAT,403.363,complete,UNSAT-VERIFIED,VERIFIED,None,202.65,formally_verified,False,f2trc-s
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Maple_CM+dist,default,130.943,complete,UNSAT,315.416,complete,UNSAT-VERIFIED,VERIFIED,None,159.357,formally_verified,False,MapleCM+dist
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Maple_CM+dist+sattime2s+-,default,338.015,complete,UNSAT,308.266,complete,UNSAT-VERIFIED,VERIFIED,None,156.539,formally_verified,False,MapleCM+dist+sat2s
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Maple_CM+dist+simp2--,default,124.844,complete,UNSAT,306.481,complete,UNSAT-VERIFIED,VERIFIED,None,151.017,formally_verified,False,MapleCM+dist+simp2
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Maple_CMused+dist,default,109.242,complete,UNSAT,283.424,complete,UNSAT-VERIFIED,VERIFIED,None,138.893,formally_verified,False,MapleCMused+dist
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Maple_mix,default,183.9,complete,UNSAT,415.783,complete,UNSAT-VERIFIED,VERIFIED,None,227.514,formally_verified,False,Maple_Mix
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Maple_simp,default,172.264,complete,UNSAT,384.473,complete,UNSAT-VERIFIED,VERIFIED,None,212.022,formally_verified,False,Maple_Simp
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,ParaFROST,default,373.481,complete,UNSAT,565.104,complete,UNSAT-VERIFIED,VERIFIED,None,303.818,formally_verified,False,ParaFROST
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,ParaFROST_CBT,default,373.03,complete,UNSAT,568.511,complete,UNSAT-VERIFIED,VERIFIED,None,307.173,formally_verified,False,ParaFROST_CBT
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0339729,complete,--,None,None,None,None,False,PauSat
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,PauSat_noproof,default,5000.01,timeout (wallclock),UNKNOWN,0.0278019,complete,--,None,None,None,None,False,PauSat_noproof
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Relaxed_LCMDCBDL,default,129.25,complete,UNSAT,330.121,complete,UNSAT-VERIFIED,VERIFIED,None,164.005,formally_verified,False,Relaxed
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,151.668,complete,UNSAT,372.933,complete,UNSAT-VERIFIED,VERIFIED,None,194.449,formally_verified,False,Relaxed_newTech
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,SLIME,default,475.079,complete,UNSAT,1924.65,complete,UNSAT-VERIFIED,VERIFIED,None,1160.298,formally_verified,False,SLIME
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,775.422,complete,UNSAT,647.317,complete,UNSAT-VERIFIED,VERIFIED,None,453.335,formally_verified,False,Undominated16
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,781.743,complete,UNSAT,656.132,complete,UNSAT-VERIFIED,VERIFIED,None,462.126,formally_verified,False,Undominated24
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,779.39,complete,UNSAT,651.734,complete,UNSAT-VERIFIED,VERIFIED,None,457.718,formally_verified,False,Undominated36
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,140.258,complete,UNSAT,439.095,complete,UNSAT-VERIFIED,VERIFIED,None,246.767,formally_verified,False,Undominated
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,cadical-alluip,default,2411.72,complete,UNSAT,8085.25,complete,UNSAT-VERIFIED,VERIFIED,None,3777.512,formally_verified,False,CaDiCaL-alluip
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,cadical-alluip-trail,default,2403.48,complete,UNSAT,8005.71,complete,UNSAT-VERIFIED,VERIFIED,None,3703.602,formally_verified,False,CaDiCaL-alluip-trail
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,cadical-trail,default,853.549,complete,UNSAT,1786.8,complete,UNSAT-VERIFIED,VERIFIED,None,1144.258,formally_verified,False,CaDiCaL-trail
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,cryptominisat-ccnr,default,179.66,complete,UNSAT,440.659,complete,UNSAT-VERIFIED,VERIFIED,None,275.631,formally_verified,False,CMS-ccnr
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,cryptominisat-ccnr-lsids,default,190.304,complete,UNSAT,486.268,complete,UNSAT-VERIFIED,VERIFIED,None,302.867,formally_verified,False,CMS-ccnr-lsids
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,cryptominisat-walksat,default,188.807,complete,UNSAT,428.48,complete,UNSAT-VERIFIED,VERIFIED,None,269.006,formally_verified,False,CMS-walksat
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,exp_L_MLD_CBT_DL,default,117.286,complete,UNSAT,302.654,complete,UNSAT-VERIFIED,VERIFIED,None,154.308,formally_verified,False,exp_L_MLD_CBT_DL
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,128.738,complete,UNSAT,324.409,complete,UNSAT-VERIFIED,VERIFIED,None,162.018,formally_verified,False,exp_V_LGB_MLD_CBT_DL
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,exp_V_L_MLD_CBT_DL,default,117.737,complete,UNSAT,296.619,complete,UNSAT-VERIFIED,VERIFIED,None,148.355,formally_verified,False,exp_V_L_MLD_CBT_DL
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,exp_V_MLD_CBT_DL,default,123.111,complete,UNSAT,302.102,complete,UNSAT-VERIFIED,VERIFIED,None,151.449,formally_verified,False,exp_V_MLD_CBT_DL
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,glucose3.0,proofs,332.948,complete,UNSAT,690.568,complete,UNSAT-VERIFIED,VERIFIED,None,411.666,formally_verified,False,Glucose3.0_proofs
old/mp1-blockpuzzle_5x10_s7_free4.cnf.bz2,upGlucose-3.0_PADC,default,410.738,complete,UNSAT,722.607,complete,UNSAT-VERIFIED,VERIFIED,None,411.207,formally_verified,False,upGlucose3.0_PADC
old/mp1-rubikcube312.cnf.bz2,CaDiCaL-sc2020,default,5000.03,timeout (wallclock),UNKNOWN,0.021846,complete,--,None,None,None,None,False,CaDiCaL-sc2020
old/mp1-rubikcube312.cnf.bz2,DurianSat,default,3629.78,complete,UNSAT,22175.3,complete,UNSAT-VERIFIED,VERIFIED,None,19639.293,formally_verified,False,DurianSat
old/mp1-rubikcube312.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.02,timeout (wallclock),UNKNOWN,0.0215921,complete,--,None,None,None,None,False,PADC_DL
old/mp1-rubikcube312.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.08,timeout (wallclock),UNKNOWN,0.021099,complete,--,None,None,None,None,False,PADC_DL_OVAU_Exp
old/mp1-rubikcube312.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.02,timeout (wallclock),UNKNOWN,0.0254689,complete,--,None,None,None,None,False,PADC_DL_OVAU_Lin
old/mp1-rubikcube312.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.03,timeout (wallclock),UNKNOWN,0.0222691,complete,--,None,None,None,None,False,PSIDS_DL
old/mp1-rubikcube312.cnf.bz2,Kissat-sc2020-default,default,5000.09,timeout (wallclock),UNKNOWN,0.020957,complete,--,None,None,None,None,False,Kissat
old/mp1-rubikcube312.cnf.bz2,Kissat-sc2020-sat,default,5000.03,timeout (wallclock),UNKNOWN,0.018919,complete,--,None,None,None,None,False,Kissat-sat
old/mp1-rubikcube312.cnf.bz2,Kissat-sc2020-unsat,default,5000.02,timeout (wallclock),UNKNOWN,0.0243771,complete,--,None,None,None,None,False,Kissat-unsat
old/mp1-rubikcube312.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,2737.85,complete,UNSAT,23915.8,complete,UNSAT-VERIFIED,VERIFIED,None,22050,formally_verified,False,Scavel
old/mp1-rubikcube312.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,2218.59,complete,UNSAT,12916.2,complete,UNSAT-VERIFIED,VERIFIED,None,11431.285,formally_verified,True,Maple-alluip-trail
old/mp1-rubikcube312.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.01,timeout (wallclock),UNKNOWN,0.019383,complete,--,None,None,None,None,False,MapleCOMSPS_init
old/mp1-rubikcube312.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.05,timeout (wallclock),UNKNOWN,0.0181969,complete,--,None,None,None,None,False,MapleCOMSPS_drup
old/mp1-rubikcube312.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,2502.32,complete,UNSAT,20772.7,complete,UNSAT-VERIFIED,VERIFIED,None,19113.172,formally_verified,False,Scavel01
old/mp1-rubikcube312.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,2614.89,complete,UNSAT,20582.4,complete,UNSAT-VERIFIED,VERIFIED,None,18769.015,formally_verified,False,Scavel02
old/mp1-rubikcube312.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.03,timeout (wallclock),UNKNOWN,0.016695,complete,--,None,None,None,None,False,f2trc-DL
old/mp1-rubikcube312.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.01,timeout (wallclock),UNKNOWN,0.0183109,complete,--,None,None,None,None,False,MapleCBT-DL-v3
old/mp1-rubikcube312.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.05,timeout (wallclock),UNKNOWN,0.019065,complete,--,None,None,None,None,False,f2trc
old/mp1-rubikcube312.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,3679.93,complete,UNSAT,20138.5,complete,UNSAT-VERIFIED,VERIFIED,None,18550.48,formally_verified,False,f2trc-s
old/mp1-rubikcube312.cnf.bz2,Maple_CM+dist,default,2370.44,complete,UNSAT,17315.6,complete,UNSAT-VERIFIED,VERIFIED,None,15849.068,formally_verified,False,MapleCM+dist
old/mp1-rubikcube312.cnf.bz2,Maple_CM+dist+sattime2s+-,default,3045.23,complete,UNSAT,17609.1,complete,UNSAT-VERIFIED,VERIFIED,None,16074.674,formally_verified,False,MapleCM+dist+sat2s
old/mp1-rubikcube312.cnf.bz2,Maple_CM+dist+simp2--,default,2523.28,complete,UNSAT,17160.6,complete,UNSAT-VERIFIED,VERIFIED,None,15676.706,formally_verified,False,MapleCM+dist+simp2
old/mp1-rubikcube312.cnf.bz2,Maple_CMused+dist,default,2320.37,complete,UNSAT,11449.7,complete,UNSAT-VERIFIED,VERIFIED,None,9940.788,formally_verified,False,MapleCMused+dist
old/mp1-rubikcube312.cnf.bz2,Maple_mix,default,5000.01,timeout (wallclock),UNKNOWN,0.0204009,complete,--,None,None,None,None,False,Maple_Mix
old/mp1-rubikcube312.cnf.bz2,Maple_simp,default,5000.03,timeout (wallclock),UNKNOWN,0.0219761,complete,--,None,None,None,None,False,Maple_Simp
old/mp1-rubikcube312.cnf.bz2,ParaFROST,default,5000.09,timeout (wallclock),UNKNOWN,0.0161899,complete,--,None,None,None,None,False,ParaFROST
old/mp1-rubikcube312.cnf.bz2,ParaFROST_CBT,default,5000.04,timeout (wallclock),UNKNOWN,0.02478,complete,--,None,None,None,None,False,ParaFROST_CBT
old/mp1-rubikcube312.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0337761,complete,--,None,None,None,None,False,PauSat
old/mp1-rubikcube312.cnf.bz2,PauSat_noproof,default,5000.06,timeout (wallclock),UNKNOWN,0.046435,complete,--,None,None,None,None,False,PauSat_noproof
old/mp1-rubikcube312.cnf.bz2,Relaxed_LCMDCBDL,default,5000.03,timeout (wallclock),UNKNOWN,0.0272599,complete,--,None,None,None,None,False,Relaxed
old/mp1-rubikcube312.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.01,timeout (wallclock),UNKNOWN,0.0194039,complete,--,None,None,None,None,False,Relaxed_newTech
old/mp1-rubikcube312.cnf.bz2,SLIME,default,5000.02,timeout (wallclock),UNKNOWN,0.0242239,complete,--,None,None,None,None,False,SLIME
old/mp1-rubikcube312.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0256201,complete,--,None,None,None,None,False,Undominated16
old/mp1-rubikcube312.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.018132,complete,--,None,None,None,None,False,Undominated24
old/mp1-rubikcube312.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.07,timeout (wallclock),UNKNOWN,0.014887,complete,--,None,None,None,None,False,Undominated36
old/mp1-rubikcube312.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0280421,complete,--,None,None,None,None,False,Undominated
old/mp1-rubikcube312.cnf.bz2,cadical-alluip,default,5000.07,timeout (wallclock),UNKNOWN,0.0217079,complete,--,None,None,None,None,False,CaDiCaL-alluip
old/mp1-rubikcube312.cnf.bz2,cadical-alluip-trail,default,5000.01,timeout (wallclock),UNKNOWN,0.0461389,complete,--,None,None,None,None,False,CaDiCaL-alluip-trail
old/mp1-rubikcube312.cnf.bz2,cadical-trail,default,5000.06,timeout (wallclock),UNKNOWN,0.0185681,complete,--,None,None,None,None,False,CaDiCaL-trail
old/mp1-rubikcube312.cnf.bz2,cryptominisat-ccnr,default,5000.07,timeout (wallclock),UNKNOWN,0.0161459,complete,--,None,None,None,None,False,CMS-ccnr
old/mp1-rubikcube312.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.05,timeout (wallclock),UNKNOWN,0.018306,complete,--,None,None,None,None,False,CMS-ccnr-lsids
old/mp1-rubikcube312.cnf.bz2,cryptominisat-walksat,default,5000.02,timeout (wallclock),UNKNOWN,0.0209709,complete,--,None,None,None,None,False,CMS-walksat
old/mp1-rubikcube312.cnf.bz2,exp_L_MLD_CBT_DL,default,2522.15,complete,UNSAT,19770.4,complete,UNSAT-VERIFIED,VERIFIED,None,18019.153,formally_verified,False,exp_L_MLD_CBT_DL
old/mp1-rubikcube312.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,2368.17,complete,UNSAT,19884.9,complete,UNSAT-VERIFIED,VERIFIED,None,18217.481,formally_verified,False,exp_V_LGB_MLD_CBT_DL
old/mp1-rubikcube312.cnf.bz2,exp_V_L_MLD_CBT_DL,default,2463.28,complete,UNSAT,19349.7,complete,UNSAT-VERIFIED,VERIFIED,None,17606.203,formally_verified,False,exp_V_L_MLD_CBT_DL
old/mp1-rubikcube312.cnf.bz2,exp_V_MLD_CBT_DL,default,2567.94,complete,UNSAT,22725.9,complete,UNSAT-VERIFIED,VERIFIED,None,20917.858,formally_verified,False,exp_V_MLD_CBT_DL
old/mp1-rubikcube312.cnf.bz2,glucose3.0,proofs,5000.08,timeout (wallclock),UNKNOWN,0.022734,complete,--,None,None,None,None,False,Glucose3.0_proofs
old/mp1-rubikcube312.cnf.bz2,upGlucose-3.0_PADC,default,5000.06,timeout (wallclock),UNKNOWN,0.026255,complete,--,None,None,None,None,False,upGlucose3.0_PADC
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,CaDiCaL-sc2020,default,1031.05,complete,UNSAT,1469.78,complete,UNSAT-VERIFIED,VERIFIED,None,1293.045,formally_verified,False,CaDiCaL-sc2020
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,DurianSat,default,427.311,complete,UNSAT,2647.88,complete,UNSAT-VERIFIED,VERIFIED,None,2387.562,formally_verified,False,DurianSat
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,510.279,complete,UNSAT,2356.1,complete,UNSAT-VERIFIED,VERIFIED,None,2149.466,formally_verified,False,PADC_DL
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,540.196,complete,UNSAT,2274.34,complete,UNSAT-VERIFIED,VERIFIED,None,2074.013,formally_verified,False,PADC_DL_OVAU_Exp
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,553.275,complete,UNSAT,2459.52,complete,UNSAT-VERIFIED,VERIFIED,None,2249.539,formally_verified,False,PADC_DL_OVAU_Lin
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,596.768,complete,UNSAT,2791.23,complete,UNSAT-VERIFIED,VERIFIED,None,2584.959,formally_verified,False,PSIDS_DL
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,Kissat-sc2020-default,default,850.95,complete,UNSAT,1158.95,complete,UNSAT-VERIFIED,VERIFIED,None,978.047,formally_verified,False,Kissat
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,Kissat-sc2020-sat,default,746.415,complete,UNSAT,1228.94,complete,UNSAT-VERIFIED,VERIFIED,None,1034.349,formally_verified,False,Kissat-sat
old/mp1-squ_any_s09x07_c27_bail_UNS.cnf.bz2,Kissat-sc2020-unsat,default,682.524,complete,UNSAT,762.926,complete,UNSAT-VERIFIED,VERIFIED,None,642.352,formally_verified,False,Kissat-unsat
