benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/170058440.cnf.bz2,CaDiCaL-sc2020,default,5000.01,timeout (wallclock),UNKNOWN,0.0301331,TIMEOUT
sat/170058440.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0156389,TIMEOUT
sat/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.03,timeout (wallclock),UNKNOWN,0.0219079,TIMEOUT
sat/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.04,timeout (wallclock),UNKNOWN,0.021124,TIMEOUT
sat/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.02,timeout (wallclock),UNKNOWN,0.0147579,TIMEOUT
sat/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.03,timeout (wallclock),UNKNOWN,0.015784,TIMEOUT
sat/170058440.cnf.bz2,Kissat-sc2020-default,default,1650.44,complete,SAT-VERIFIED,0.025057,--
sat/170058440.cnf.bz2,Kissat-sc2020-sat,default,401.878,complete,SAT-VERIFIED,0.0160049,--
sat/170058440.cnf.bz2,Kissat-sc2020-unsat,default,355.464,complete,SAT-VERIFIED,0.020386,--
sat/170058440.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,76.3474,complete,SAT-VERIFIED,0.0136399,--
sat/170058440.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,68.6061,complete,SAT-VERIFIED,0.0171179,--
sat/170058440.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.03,timeout (wallclock),UNKNOWN,0.024941,TIMEOUT
sat/170058440.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,1002.61,complete,SAT-VERIFIED,0.0230239,--
sat/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,2728.96,complete,SAT-VERIFIED,0.019316,--
sat/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.02,timeout (wallclock),UNKNOWN,0.0262869,TIMEOUT
sat/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.03,timeout (wallclock),UNKNOWN,0.0179761,TIMEOUT
sat/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,4999.94,timeout (cpu),UNKNOWN,0.021374,TIMEOUT
sat/170058440.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.021483,TIMEOUT
sat/170058440.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.02,timeout (wallclock),UNKNOWN,0.015861,TIMEOUT
sat/170058440.cnf.bz2,Maple_CM+dist,default,5000.08,timeout (wallclock),UNKNOWN,0.0271431,TIMEOUT
sat/170058440.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.08,timeout (wallclock),UNKNOWN,0.02118,TIMEOUT
sat/170058440.cnf.bz2,Maple_CM+dist+simp2--,default,5000.02,timeout (wallclock),UNKNOWN,0.017826,TIMEOUT
sat/170058440.cnf.bz2,Maple_CMused+dist,default,5000.11,timeout (wallclock),UNKNOWN,0.0203131,TIMEOUT
sat/170058440.cnf.bz2,Maple_mix,default,5000.03,timeout (wallclock),UNKNOWN,0.030229,TIMEOUT
sat/170058440.cnf.bz2,Maple_simp,default,5000.11,timeout (wallclock),UNKNOWN,0.026985,TIMEOUT
sat/170058440.cnf.bz2,ParaFROST,default,2992.73,complete,SAT-VERIFIED,0.0182631,--
sat/170058440.cnf.bz2,ParaFROST_CBT,default,2993.81,complete,SAT-VERIFIED,0.0171829,--
sat/170058440.cnf.bz2,PauSat,default,5000.11,timeout (wallclock),UNKNOWN,0.0255861,TIMEOUT
sat/170058440.cnf.bz2,PauSat_noproof,default,5000.11,timeout (wallclock),UNKNOWN,0.026812,TIMEOUT
sat/170058440.cnf.bz2,Relaxed_LCMDCBDL,default,642.406,complete,SAT-VERIFIED,0.023969,--
sat/170058440.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,391.012,complete,SAT-VERIFIED,0.013654,--
sat/170058440.cnf.bz2,SLIME,default,5000.01,timeout (wallclock),UNKNOWN,0.020685,TIMEOUT
sat/170058440.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0213139,TIMEOUT
sat/170058440.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0261269,TIMEOUT
sat/170058440.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0161799,TIMEOUT
sat/170058440.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.11,timeout (wallclock),UNKNOWN,0.022207,TIMEOUT
sat/170058440.cnf.bz2,cadical-alluip,default,1909.36,complete,SAT-VERIFIED,0.023607,--
sat/170058440.cnf.bz2,cadical-alluip-trail,default,1883.27,complete,SAT-VERIFIED,0.019843,--
sat/170058440.cnf.bz2,cadical-trail,default,168.783,complete,SAT-VERIFIED,0.016434,--
sat/170058440.cnf.bz2,cryptominisat-ccnr,default,66.343,complete,SAT-VERIFIED,0.020809,--
sat/170058440.cnf.bz2,cryptominisat-ccnr-lsids,default,67.1001,complete,SAT-VERIFIED,0.020216,--
sat/170058440.cnf.bz2,cryptominisat-walksat,default,1425.87,complete,SAT-VERIFIED,0.0235671,--
sat/170058440.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.08,timeout (wallclock),UNKNOWN,0.0273129,TIMEOUT
sat/170058440.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.11,timeout (wallclock),UNKNOWN,0.0204551,TIMEOUT
sat/170058440.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.04,timeout (wallclock),UNKNOWN,0.016569,TIMEOUT
sat/170058440.cnf.bz2,exp_V_MLD_CBT_DL,default,78.4703,complete,SAT-VERIFIED,0.0230489,--
sat/170058440.cnf.bz2,glucose3.0,proofs,5000.05,timeout (wallclock),UNKNOWN,0.0230469,TIMEOUT
sat/170058440.cnf.bz2,upGlucose-3.0_PADC,default,5000.08,timeout (wallclock),UNKNOWN,0.01558,TIMEOUT
sat/170059081.cnf.bz2,CaDiCaL-sc2020,default,5000.08,timeout (wallclock),UNKNOWN,0.015053,TIMEOUT
sat/170059081.cnf.bz2,DurianSat,default,5000.03,timeout (wallclock),UNKNOWN,0.0230061,TIMEOUT
sat/170059081.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,3764.3,complete,SAT-VERIFIED,0.023137,--
sat/170059081.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,1523.53,complete,SAT-VERIFIED,0.0263649,--
sat/170059081.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.02,timeout (wallclock),UNKNOWN,0.019356,TIMEOUT
sat/170059081.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.02,timeout (wallclock),UNKNOWN,0.026085,TIMEOUT
sat/170059081.cnf.bz2,Kissat-sc2020-default,default,0.271568,complete,SAT-VERIFIED,0.0091059,--
sat/170059081.cnf.bz2,Kissat-sc2020-sat,default,1.74712,complete,SAT-VERIFIED,0.0091461,--
sat/170059081.cnf.bz2,Kissat-sc2020-unsat,default,0.268258,complete,SAT-VERIFIED,0.011156,--
sat/170059081.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,1482.51,complete,SAT-VERIFIED,0.0228819,--
sat/170059081.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,1919.14,complete,SAT-VERIFIED,0.0241779,--
sat/170059081.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.04,timeout (wallclock),UNKNOWN,0.0188921,TIMEOUT
sat/170059081.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.04,timeout (wallclock),UNKNOWN,0.0170961,TIMEOUT
sat/170059081.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.02,timeout (wallclock),UNKNOWN,0.023082,TIMEOUT
sat/170059081.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,243.157,complete,SAT-VERIFIED,0.0214589,--
sat/170059081.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.09,timeout (wallclock),UNKNOWN,0.0228059,TIMEOUT
sat/170059081.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,3066.18,complete,SAT-VERIFIED,0.0342531,--
sat/170059081.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.019923,TIMEOUT
sat/170059081.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.01,timeout (wallclock),UNKNOWN,0.029651,TIMEOUT
sat/170059081.cnf.bz2,Maple_CM+dist,default,491.85,complete,SAT-VERIFIED,0.0283829,--
sat/170059081.cnf.bz2,Maple_CM+dist+sattime2s+-,default,0.119182,complete,SAT-VERIFIED,0.0107921,--
sat/170059081.cnf.bz2,Maple_CM+dist+simp2--,default,425.466,complete,SAT-VERIFIED,0.0173281,--
sat/170059081.cnf.bz2,Maple_CMused+dist,default,5000.05,timeout (wallclock),UNKNOWN,0.0195559,TIMEOUT
sat/170059081.cnf.bz2,Maple_mix,default,5000.01,timeout (wallclock),UNKNOWN,0.028001,TIMEOUT
sat/170059081.cnf.bz2,Maple_simp,default,5000.06,timeout (wallclock),UNKNOWN,0.020757,TIMEOUT
sat/170059081.cnf.bz2,ParaFROST,default,5000.06,timeout (wallclock),UNKNOWN,0.0217691,TIMEOUT
sat/170059081.cnf.bz2,ParaFROST_CBT,default,5000.06,timeout (wallclock),UNKNOWN,0.019137,TIMEOUT
sat/170059081.cnf.bz2,PauSat,default,5000.08,timeout (wallclock),UNKNOWN,0.0182389,TIMEOUT
sat/170059081.cnf.bz2,PauSat_noproof,default,5000.02,timeout (wallclock),UNKNOWN,0.020846,TIMEOUT
sat/170059081.cnf.bz2,Relaxed_LCMDCBDL,default,84.4824,complete,SAT-VERIFIED,0.023379,--
sat/170059081.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,318.891,complete,SAT-VERIFIED,0.0225801,--
sat/170059081.cnf.bz2,SLIME,default,5000.1,timeout (wallclock),UNKNOWN,0.028332,TIMEOUT
sat/170059081.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.0212551,TIMEOUT
sat/170059081.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.11,timeout (wallclock),UNKNOWN,0.0168811,TIMEOUT
sat/170059081.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.01,timeout (wallclock),UNKNOWN,0.015226,TIMEOUT
sat/170059081.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.01,timeout (wallclock),UNKNOWN,0.019683,TIMEOUT
sat/170059081.cnf.bz2,cadical-alluip,default,32.198,complete,SAT-VERIFIED,0.0186971,--
sat/170059081.cnf.bz2,cadical-alluip-trail,default,31.9717,complete,SAT-VERIFIED,0.021221,--
sat/170059081.cnf.bz2,cadical-trail,default,1.72491,complete,SAT-VERIFIED,0.010608,--
sat/170059081.cnf.bz2,cryptominisat-ccnr,default,18.8831,complete,SAT-VERIFIED,0.0152839,--
sat/170059081.cnf.bz2,cryptominisat-ccnr-lsids,default,18.6997,complete,SAT-VERIFIED,0.0196769,--
sat/170059081.cnf.bz2,cryptominisat-walksat,default,19.3325,complete,SAT-VERIFIED,0.011283,--
sat/170059081.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.036185,TIMEOUT
sat/170059081.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.07,timeout (wallclock),UNKNOWN,0.026336,TIMEOUT
sat/170059081.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.11,timeout (cpu),UNKNOWN,0.020595,TIMEOUT
sat/170059081.cnf.bz2,exp_V_MLD_CBT_DL,default,1503.91,complete,SAT-VERIFIED,0.0207479,--
sat/170059081.cnf.bz2,glucose3.0,proofs,5000.01,timeout (wallclock),UNKNOWN,0.020402,TIMEOUT
sat/170059081.cnf.bz2,upGlucose-3.0_PADC,default,5000.03,timeout (wallclock),UNKNOWN,0.016538,TIMEOUT
sat/170059722.cnf.bz2,CaDiCaL-sc2020,default,5000.1,timeout (wallclock),UNKNOWN,0.016988,TIMEOUT
sat/170059722.cnf.bz2,DurianSat,default,650.948,complete,SAT-VERIFIED,0.0193451,--
sat/170059722.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,125.385,complete,SAT-VERIFIED,0.0171291,--
sat/170059722.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,911.105,complete,SAT-VERIFIED,0.0247889,--
sat/170059722.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.02,timeout (wallclock),UNKNOWN,0.016068,TIMEOUT
sat/170059722.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.06,timeout (wallclock),UNKNOWN,0.027347,TIMEOUT
sat/170059722.cnf.bz2,Kissat-sc2020-default,default,911.769,complete,SAT-VERIFIED,0.0245161,--
sat/170059722.cnf.bz2,Kissat-sc2020-sat,default,338.988,complete,SAT-VERIFIED,0.0173999,--
sat/170059722.cnf.bz2,Kissat-sc2020-unsat,default,462.48,complete,SAT-VERIFIED,0.0209749,--
sat/170059722.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,1351.01,complete,SAT-VERIFIED,0.0285581,--
sat/170059722.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.06,timeout (wallclock),UNKNOWN,0.020518,TIMEOUT
sat/170059722.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.02,timeout (wallclock),UNKNOWN,0.016669,TIMEOUT
sat/170059722.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.06,timeout (cpu),UNKNOWN,0.0238579,TIMEOUT
sat/170059722.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,40.8685,complete,SAT-VERIFIED,0.022103,--
sat/170059722.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.11,timeout (wallclock),UNKNOWN,0.0242939,TIMEOUT
sat/170059722.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,3221.34,complete,SAT-VERIFIED,0.0169101,--
sat/170059722.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.03,timeout (wallclock),UNKNOWN,0.027921,TIMEOUT
sat/170059722.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.020436,TIMEOUT
sat/170059722.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.07,timeout (wallclock),UNKNOWN,0.028212,TIMEOUT
sat/170059722.cnf.bz2,Maple_CM+dist,default,3390.98,complete,SAT-VERIFIED,0.021109,--
sat/170059722.cnf.bz2,Maple_CM+dist+sattime2s+-,default,2.67493,complete,SAT-VERIFIED,0.011353,--
sat/170059722.cnf.bz2,Maple_CM+dist+simp2--,default,5000.08,timeout (wallclock),UNKNOWN,0.0379229,TIMEOUT
sat/170059722.cnf.bz2,Maple_CMused+dist,default,5000.11,timeout (wallclock),UNKNOWN,0.0191849,TIMEOUT
sat/170059722.cnf.bz2,Maple_mix,default,5000.09,timeout (wallclock),UNKNOWN,0.026533,TIMEOUT
sat/170059722.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.02588,TIMEOUT
sat/170059722.cnf.bz2,ParaFROST,default,5000.02,timeout (wallclock),UNKNOWN,0.019457,TIMEOUT
sat/170059722.cnf.bz2,ParaFROST_CBT,default,5000.02,timeout (wallclock),UNKNOWN,0.0225031,TIMEOUT
sat/170059722.cnf.bz2,PauSat,default,5000.04,timeout (wallclock),UNKNOWN,0.0212641,TIMEOUT
sat/170059722.cnf.bz2,PauSat_noproof,default,5000.08,timeout (wallclock),UNKNOWN,0.0282611,TIMEOUT
sat/170059722.cnf.bz2,Relaxed_LCMDCBDL,default,82.712,complete,SAT-VERIFIED,0.021391,--
sat/170059722.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.01,timeout (wallclock),UNKNOWN,0.0328289,TIMEOUT
sat/170059722.cnf.bz2,SLIME,default,3020.83,complete,SAT-VERIFIED,0.0248209,--
sat/170059722.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.017277,TIMEOUT
sat/170059722.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.018204,TIMEOUT
sat/170059722.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.1,timeout (wallclock),UNKNOWN,0.0224691,TIMEOUT
sat/170059722.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,2712.85,complete,SAT-VERIFIED,0.0229531,--
sat/170059722.cnf.bz2,cadical-alluip,default,206.657,complete,SAT-VERIFIED,0.019834,--
sat/170059722.cnf.bz2,cadical-alluip-trail,default,199.708,complete,SAT-VERIFIED,0.0253581,--
sat/170059722.cnf.bz2,cadical-trail,default,4515.57,complete,SAT-VERIFIED,0.0217479,--
sat/170059722.cnf.bz2,cryptominisat-ccnr,default,5000.01,timeout (wallclock),UNKNOWN,0.0241849,TIMEOUT
sat/170059722.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.09,timeout (wallclock),UNKNOWN,0.021727,TIMEOUT
sat/170059722.cnf.bz2,cryptominisat-walksat,default,2008.32,complete,SAT-VERIFIED,0.0214389,--
sat/170059722.cnf.bz2,exp_L_MLD_CBT_DL,default,4999.97,timeout (cpu),UNKNOWN,0.0217011,TIMEOUT
sat/170059722.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0236799,TIMEOUT
sat/170059722.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.02428,TIMEOUT
sat/170059722.cnf.bz2,exp_V_MLD_CBT_DL,default,1338.28,complete,SAT-VERIFIED,0.033794,--
sat/170059722.cnf.bz2,glucose3.0,proofs,5000.03,timeout (wallclock),UNKNOWN,0.029301,TIMEOUT
sat/170059722.cnf.bz2,upGlucose-3.0_PADC,default,5000.04,timeout (wallclock),UNKNOWN,0.0427821,TIMEOUT
sat/170104584.cnf.bz2,CaDiCaL-sc2020,default,5000.04,timeout (wallclock),UNKNOWN,0.0293869,TIMEOUT
sat/170104584.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0202429,TIMEOUT
sat/170104584.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,886.12,complete,SAT-VERIFIED,0.0157149,--
sat/170104584.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.11,timeout (wallclock),UNKNOWN,0.0266891,TIMEOUT
sat/170104584.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,4262.99,complete,SAT-VERIFIED,0.024231,--
sat/170104584.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.02,timeout (wallclock),UNKNOWN,0.0224721,TIMEOUT
sat/170104584.cnf.bz2,Kissat-sc2020-default,default,5000.04,timeout (wallclock),UNKNOWN,0.0144461,TIMEOUT
sat/170104584.cnf.bz2,Kissat-sc2020-sat,default,5000.01,timeout (wallclock),UNKNOWN,0.020184,TIMEOUT
sat/170104584.cnf.bz2,Kissat-sc2020-unsat,default,3028.99,complete,SAT-VERIFIED,0.020624,--
sat/170104584.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,1960.28,complete,SAT-VERIFIED,0.017798,--
sat/170104584.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.06,timeout (wallclock),UNKNOWN,0.015861,TIMEOUT
sat/170104584.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.06,timeout (wallclock),UNKNOWN,0.0289501,TIMEOUT
sat/170104584.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.02,timeout (wallclock),UNKNOWN,0.022024,TIMEOUT
sat/170104584.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,1614.2,complete,SAT-VERIFIED,0.0181081,--
sat/170104584.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,3036.55,complete,SAT-VERIFIED,0.022095,--
sat/170104584.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.07,timeout (wallclock),UNKNOWN,0.0135421,TIMEOUT
sat/170104584.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.03,timeout (wallclock),UNKNOWN,0.017317,TIMEOUT
sat/170104584.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.04,timeout (wallclock),UNKNOWN,0.019036,TIMEOUT
sat/170104584.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.09,timeout (wallclock),UNKNOWN,0.022774,TIMEOUT
sat/170104584.cnf.bz2,Maple_CM+dist,default,5000.02,timeout (wallclock),UNKNOWN,0.0261001,TIMEOUT
sat/170104584.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.03,timeout (wallclock),UNKNOWN,0.019985,TIMEOUT
sat/170104584.cnf.bz2,Maple_CM+dist+simp2--,default,5000.06,timeout (wallclock),UNKNOWN,0.023008,TIMEOUT
sat/170104584.cnf.bz2,Maple_CMused+dist,default,5000.1,timeout (cpu),UNKNOWN,0.0135891,TIMEOUT
sat/170104584.cnf.bz2,Maple_mix,default,5000.03,timeout (wallclock),UNKNOWN,0.0261409,TIMEOUT
sat/170104584.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.033629,TIMEOUT
sat/170104584.cnf.bz2,ParaFROST,default,5000.09,timeout (wallclock),UNKNOWN,0.0199611,TIMEOUT
sat/170104584.cnf.bz2,ParaFROST_CBT,default,5000.09,timeout (wallclock),UNKNOWN,0.0193879,TIMEOUT
sat/170104584.cnf.bz2,PauSat,default,5000.04,timeout (wallclock),UNKNOWN,0.0236599,TIMEOUT
sat/170104584.cnf.bz2,PauSat_noproof,default,5000.03,timeout (wallclock),UNKNOWN,0.020104,TIMEOUT
sat/170104584.cnf.bz2,Relaxed_LCMDCBDL,default,5000.03,timeout (wallclock),UNKNOWN,0.022298,TIMEOUT
sat/170104584.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.05,timeout (wallclock),UNKNOWN,0.0180521,TIMEOUT
sat/170104584.cnf.bz2,SLIME,default,5000.09,timeout (wallclock),UNKNOWN,0.033168,TIMEOUT
sat/170104584.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.014613,TIMEOUT
sat/170104584.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0203591,TIMEOUT
sat/170104584.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.02131,TIMEOUT
sat/170104584.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0211171,TIMEOUT
sat/170104584.cnf.bz2,cadical-alluip,default,5000.02,timeout (wallclock),UNKNOWN,0.0202191,TIMEOUT
sat/170104584.cnf.bz2,cadical-alluip-trail,default,5000.02,timeout (wallclock),UNKNOWN,0.015778,TIMEOUT
sat/170104584.cnf.bz2,cadical-trail,default,5000.03,timeout (wallclock),UNKNOWN,0.0242159,TIMEOUT
sat/170104584.cnf.bz2,cryptominisat-ccnr,default,5000.08,timeout (wallclock),UNKNOWN,0.0226929,TIMEOUT
sat/170104584.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.06,timeout (wallclock),UNKNOWN,0.015279,TIMEOUT
sat/170104584.cnf.bz2,cryptominisat-walksat,default,5000.01,timeout (wallclock),UNKNOWN,0.0246929,TIMEOUT
sat/170104584.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.06,timeout (wallclock),UNKNOWN,0.017156,TIMEOUT
sat/170104584.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0213451,TIMEOUT
sat/170104584.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0138189,TIMEOUT
sat/170104584.cnf.bz2,exp_V_MLD_CBT_DL,default,1934.32,complete,SAT-VERIFIED,0.022293,--
sat/170104584.cnf.bz2,glucose3.0,proofs,5000.02,timeout (wallclock),UNKNOWN,0.0250141,TIMEOUT
sat/170104584.cnf.bz2,upGlucose-3.0_PADC,default,5000.06,timeout (wallclock),UNKNOWN,0.0216709,TIMEOUT
sat/170105432.cnf.bz2,CaDiCaL-sc2020,default,5000.01,timeout (wallclock),UNKNOWN,0.021875,TIMEOUT
sat/170105432.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.023102,TIMEOUT
sat/170105432.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.11,timeout (wallclock),UNKNOWN,0.0213931,TIMEOUT
sat/170105432.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.02,timeout (wallclock),UNKNOWN,0.014058,TIMEOUT
sat/170105432.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.01,timeout (wallclock),UNKNOWN,0.0272239,TIMEOUT
sat/170105432.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.01,timeout (wallclock),UNKNOWN,0.024444,TIMEOUT
sat/170105432.cnf.bz2,Kissat-sc2020-default,default,127.817,complete,SAT-VERIFIED,0.0185459,--
sat/170105432.cnf.bz2,Kissat-sc2020-sat,default,3.03718,complete,SAT-VERIFIED,0.012569,--
sat/170105432.cnf.bz2,Kissat-sc2020-unsat,default,138.193,complete,SAT-VERIFIED,0.0191631,--
sat/170105432.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,1241.11,complete,SAT-VERIFIED,0.0210641,--
sat/170105432.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,449.267,complete,SAT-VERIFIED,0.0195141,--
sat/170105432.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.01,timeout (wallclock),UNKNOWN,0.0251329,TIMEOUT
sat/170105432.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.04,timeout (wallclock),UNKNOWN,0.020383,TIMEOUT
sat/170105432.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.04,timeout (wallclock),UNKNOWN,0.0169039,TIMEOUT
sat/170105432.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,1365.09,complete,SAT-VERIFIED,0.0295581,--
sat/170105432.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.07,timeout (wallclock),UNKNOWN,0.0151999,TIMEOUT
sat/170105432.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,3917.14,complete,SAT-VERIFIED,0.027533,--
sat/170105432.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,3268.4,complete,SAT-VERIFIED,0.0225309,--
